#,fault_id,created,message,updated,url
62,2059,2021-11-01 00:18:37.014000,com.milan.tipster.error.exception.TipsterException: Tipman not found for game - https://www.matchmoney.com.gr/match/mplakmpern-soyonsi-7-8-21-17-00-stoichima/,,mplakmpern-soyonsi-7-8-21-17-00-stoichima
63,2060,2021-11-01 00:18:42.973000,com.milan.tipster.error.exception.TipsterException: Tipman not found for game - https://www.matchmoney.com.gr/match/sefilnt-gioyn-mpermigcham-7-8-21-22-00-stoichima/,,sefilnt-gioyn-mpermigcham-7-8-21-22-00-stoichima
64,2114,2021-11-03 17:01:42.862000,org.springframework.transaction.TransactionSystemException: Could not commit JPA transaction; nested exception is javax.persistence.RollbackException: Error while committing the transaction,,"<tr>
 <td> <span class=""flag flag-icon PRY""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/sero-portenio-gkoyairenia-8-8-21-02-30-stoichima/""> ΣΕΡΟ ΠΟΡΤΕΝΙΟ - ΓΚΟΥΑΪΡΕΝΙΑ </a></td>
 <td> Παραγουάη - Α' Παραγουά"
65,2126,2021-11-03 17:01:42.941000,org.springframework.transaction.TransactionSystemException: Could not commit JPA transaction; nested exception is javax.persistence.RollbackException: Error while committing the transaction,,"<tr>
 <td> <span class=""flag flag-icon CHL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/oyn-katolika-la-serena-8-8-21-03-00-stoichima/""> ΟΥΝ. ΚΑΤΟΛΙΚΑ - ΛΑ ΣΕΡΕΝΑ </a></td>
 <td> Χιλή - Α' Χιλής</td>
 <td> 1"
66,2132,2021-11-03 17:01:43.020000,org.springframework.transaction.TransactionSystemException: Could not commit JPA transaction; nested exception is javax.persistence.RollbackException: Error while committing the transaction,,"<tr>
 <td> <span class=""flag flag-icon PRY""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/nasional-limpertad-8-8-21-00-15-stoichima/""> ΝΑΣΙΟΝΑΛ - ΛΙΜΠΕΡΤΑΔ </a></td>
 <td> Παραγουάη - Α' Παραγουάης</td>
 <td> "
67,2165,2021-11-03 17:34:46.726000,org.springframework.transaction.TransactionSystemException: Could not commit JPA transaction; nested exception is javax.persistence.RollbackException: Error while committing the transaction,,"<tr>
 <td> <span class=""flag flag-icon WORL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/sao-paoylo-palmeiras-11-8-21-03-30-emfylios-proimitelikos-sto-moroympi/""> ΣΑΟ ΠΑΟΥΛΟ - ΠΑΛΜΕΪΡΑΣ </a></td>
 <td> Διεθν"
68,2167,2021-11-03 17:34:46.734000,org.springframework.transaction.TransactionSystemException: Could not commit JPA transaction; nested exception is javax.persistence.RollbackException: Error while committing the transaction,,"<tr>
 <td> <span class=""flag flag-icon WORL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/rozario-mpragkantino-11-8-21-01-15-stoichima/""> ΡΟΖΑΡΙΟ - ΜΠΡΑΓΚΑΝΤΙΝΟ </a></td>
 <td> Διεθνή - Σουνταμερικάνα</td>
 <"
69,2169,2021-11-03 17:34:46.740000,org.springframework.transaction.TransactionSystemException: Could not commit JPA transaction; nested exception is javax.persistence.RollbackException: Error while committing the transaction,,"<tr>
 <td> <span class=""flag flag-icon WORL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/flora-talin-omonoia-10-8-21-19-00-stoichima/""> ΦΛΟΡΑ ΤΑΛΙΝ - ΟΜΟΝΟΙΑ </a></td>
 <td> Διεθνή - Γιουρόπα Λιγκ</td>
 <td>"
70,2175,2021-11-03 17:34:46.766000,org.springframework.transaction.TransactionSystemException: Could not commit JPA transaction; nested exception is javax.persistence.RollbackException: Error while committing the transaction,,"<tr>
 <td> <span class=""flag flag-icon WORL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/sachtar-gkenk-10-8-21-20-30-stoichima/""> ΣΑΧΤΑΡ - ΓΚΕΝΚ </a></td>
 <td> Διεθνή - Τσάμπιονς Λιγκ</td>
 <td> 11:04 10/08"
71,2178,2021-11-03 17:34:46.778000,org.springframework.transaction.TransactionSystemException: Could not commit JPA transaction; nested exception is javax.persistence.RollbackException: Error while committing the transaction,,"<tr>
 <td> <span class=""flag flag-icon WORL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/slavia-pr-ferentsvaros-10-8-21-20-00-quot-i-anoixi-tis-pragas-quot-ton-aygoysto/""> ΣΛΑΒΙΑ ΠΡ. - ΦΕΡΕΝΤΣΒΑΡΟΣ </a></td>"
72,2179,2021-11-03 17:34:46.787000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,"<tr>
 <td> <span class=""flag flag-icon ENG""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/rentingk-soyonsi-10-8-21-22-00-stoichima/""> ΡΕΝΤΙΝΓΚ - ΣΟΥΟΝΣΙ </a></td>
 <td> Αγγλία - Λιγκ Καπ</td>
 <td> 10:34 10/08"
73,2182,2021-11-03 17:34:46.800000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,"<tr>
 <td> <span class=""flag flag-icon ENG""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/mpolton-mparnsli-10-8-21-22-00-stoichima/""> ΜΠΟΛΤΟΝ - ΜΠΑΡΝΣΛΙ </a></td>
 <td> Αγγλία - Λιγκ Καπ</td>
 <td> 10:24 10/08"
74,2183,2021-11-03 17:34:46.805000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,"<tr>
 <td> <span class=""flag flag-icon ENG""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/chal-goyigkan-10-8-21-21-45-stoichima/""> ΧΑΛ - ΓΟΥΙΓΚΑΝ </a></td>
 <td> Αγγλία - Λιγκ Καπ</td>
 <td> 10:20 10/08/21</td"
75,2184,2021-11-03 17:34:46.816000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,"<tr>
 <td> <span class=""flag flag-icon ENG""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/forest-gkrin-mpristol-s-10-8-21-21-45-stoichima/""> ΦΟΡΕΣΤ ΓΚΡΙΝ - ΜΠΡΙΣΤΟΛ Σ. </a></td>
 <td> Αγγλία - Λιγκ Καπ</td>
 <"
76,2185,2021-11-03 17:34:46.821000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,"<tr>
 <td> <span class=""flag flag-icon ENG""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/stooyk-flitgoynt-10-8-21-21-45-stoichima/""> ΣΤΟΟΥΚ - ΦΛΙΤΓΟΥΝΤ </a></td>
 <td> Αγγλία - Λιγκ Καπ</td>
 <td> 10:11 10/08"
77,2186,2021-11-03 17:34:59.464000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,"<tr>
 <td> <span class=""flag flag-icon ENG""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/stiveneitz-loyton-10-8-21-21-45-stoichima/""> ΣΤΙΒΕΝΕΪΤΖ - ΛΟΥΤΟΝ </a></td>
 <td> Αγγλία - Λιγκ Καπ</td>
 <td> 10:06 10/"
78,2188,2021-11-03 17:34:59.469000,org.springframework.transaction.TransactionSystemException: Could not commit JPA transaction; nested exception is javax.persistence.RollbackException: Error while committing the transaction,,"<tr>
 <td> <span class=""flag flag-icon WORL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/mpenfika-spartak-m-10-8-21-22-00-stoichima/""> ΜΠΕΝΦΙΚΑ - ΣΠΑΡΤΑΚ Μ. </a></td>
 <td> Διεθνή - Τσάμπιονς Λιγκ</td>
 <td>"
79,2191,2021-11-03 17:34:59.481000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,"<tr>
 <td> <span class=""flag flag-icon ENG""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/sefilnt-gioyn-karlail-10-8-21-21-45-stoichima/""> ΣΕΦΙΛΝΤ ΓΙΟΥΝ. - ΚΑΡΛΑΪΛ </a></td>
 <td> Αγγλία - Λιγκ Καπ</td>
 <td> "
80,2192,2021-11-03 17:34:59.486000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,"<tr>
 <td> <span class=""flag flag-icon ENG""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/mansfilnt-preston-10-8-21-21-45-stoichima/""> ΜΑΝΣΦΙΛΝΤ - ΠΡΕΣΤΟΝ </a></td>
 <td> Αγγλία - Λιγκ Καπ</td>
 <td> 09:58 10/"
81,2193,2021-11-03 17:34:59.490000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,"<tr>
 <td> <span class=""flag flag-icon ENG""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/pitermporo-plimoyth-10-8-21-21-45-stoichima/""> ΠΙΤΕΡΜΠΟΡΟ - ΠΛΙΜΟΥΘ </a></td>
 <td> Αγγλία - Λιγκ Καπ</td>
 <td> 09:57 "
82,2194,2021-11-03 17:34:59.496000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,"<tr>
 <td> <span class=""flag flag-icon ENG""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/ntermpi-salfornt-10-8-21-21-45-o-roynei-kontra-stin-taxi-toy-92/""> ΝΤΕΡΜΠΙ - ΣΑΛΦΟΡΝΤ </a></td>
 <td> Αγγλία - Λιγκ Καπ"
83,2198,2021-11-03 17:34:59.516000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,"<tr>
 <td> <span class=""flag flag-icon ENG""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/mplakmpern-morkam-10-8-21-21-45-stoichima/""> ΜΠΛΑΚΜΠΕΡΝ - ΜΟΡΚΑΜ </a></td>
 <td> Αγγλία - Λιγκ Καπ</td>
 <td> 09:43 10/"
84,2199,2021-11-03 17:34:59.521000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,"<tr>
 <td> <span class=""flag flag-icon ENG""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/mpermigcham-koltsester-10-8-21-21-45-stoichima/""> ΜΠΕΡΜΙΓΧΑΜ - ΚΟΛΤΣΕΣΤΕΡ </a></td>
 <td> Αγγλία - Λιγκ Καπ</td>
 <td> "
85,4356,2021-11-04 01:35:21.056000,com.milan.tipster.error.exception.TipsterException: Competition not found in DB!,,"<tr>
 <td> <span class=""flag flag-icon WORL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/kolomvia-chili-10-9-21-02-00-stoichima/""> ΚΟΛΟΜΒΙΑ - ΧΙΛΗ </a></td>
 <td> Διεθνή - Μουντιάλ</td>
 <td> 15:44 09/09/21<"
86,13458,2021-11-04 18:55:40.750000,java.lang.NullPointerException: Score!,,ergotelis-aigaleo-30-10-21-15-00-stoichima
87,2200,2021-11-03 17:34:59.526000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,"<tr>
 <td> <span class=""flag flag-icon ENG""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/milgoyol-portsmoyth-10-8-21-21-45-stoichima/""> ΜΙΛΓΟΥΟΛ - ΠΟΡΤΣΜΟΥΘ </a></td>
 <td> Αγγλία - Λιγκ Καπ</td>
 <td> 09:31 "
88,2201,2021-11-03 17:34:59.532000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,"<tr>
 <td> <span class=""flag flag-icon ENG""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/karntif-saton-10-8-21-21-00-stoichima/""> ΚΑΡΝΤΙΦ - ΣΑΤΟΝ </a></td>
 <td> Αγγλία - Λιγκ Καπ</td>
 <td> 09:20 10/08/21</t"
89,2203,2021-11-03 17:34:59.538000,org.springframework.transaction.TransactionSystemException: Could not commit JPA transaction; nested exception is javax.persistence.RollbackException: Error while committing the transaction,,"<tr>
 <td> <span class=""flag flag-icon WORL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/reintzers-malme-10-8-21-22-00-stoichima/""> ΡΕΪΝΤΖΕΡΣ - ΜΑΛΜΕ </a></td>
 <td> Διεθνή - Τσάμπιονς Λιγκ</td>
 <td> 09:02 "
90,2205,2021-11-03 17:34:59.542000,org.springframework.transaction.TransactionSystemException: Could not commit JPA transaction; nested exception is javax.persistence.RollbackException: Error while committing the transaction,,"<tr>
 <td> <span class=""flag flag-icon WORL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/slovan-mpr-linkoln-10-8-21-21-30-stoichima/""> ΣΛΟΒΑΝ ΜΠΡ. - ΛΙΝΚΟΛΝ </a></td>
 <td> Διεθνή - Γιουρόπα Λιγκ</td>
 <td> "
91,2207,2021-11-03 17:34:59.566000,org.springframework.transaction.TransactionSystemException: Could not commit JPA transaction; nested exception is javax.persistence.RollbackException: Error while committing the transaction,,"<tr>
 <td> <span class=""flag flag-icon WORL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/monako-sparta-pr-10-8-21-21-00-sfragizoyn-tin-prokrisi-oi-monegaskoi/""> ΜΟΝΑΚΟ - ΣΠΑΡΤΑ ΠΡ. </a></td>
 <td> Διεθνή - Τ"
92,2209,2021-11-03 17:34:59.572000,org.springframework.transaction.TransactionSystemException: Could not commit JPA transaction; nested exception is javax.persistence.RollbackException: Error while committing the transaction,,"<tr>
 <td> <span class=""flag flag-icon WORL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/legkia-nt-zagkremp-10-8-21-22-00-stoichima/""> ΛΕΓΚΙΑ - ΝΤ. ΖΑΓΚΡΕΜΠ </a></td>
 <td> Διεθνή - Τσάμπιονς Λιγκ</td>
 <td>"
93,2211,2021-11-03 17:34:59.577000,org.springframework.transaction.TransactionSystemException: Could not commit JPA transaction; nested exception is javax.persistence.RollbackException: Error while committing the transaction,,"<tr>
 <td> <span class=""flag flag-icon WORL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/serif-er-asteras-10-8-21-20-00-stoichima/""> ΣΕΡΙΦ - ΕΡ. ΑΣΤΕΡΑΣ </a></td>
 <td> Διεθνή - Τσάμπιονς Λιγκ</td>
 <td> 06:"
94,2213,2021-11-03 17:34:59.584000,org.springframework.transaction.TransactionSystemException: Could not commit JPA transaction; nested exception is javax.persistence.RollbackException: Error while committing the transaction,,"<tr>
 <td> <span class=""flag flag-icon WORL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/loyntogkorets-olympiakos-10-8-21-21-00-stoichima/""> ΛΟΥΝΤΟΓΚΟΡΕΤΣ - ΟΛΥΜΠΙΑΚΟΣ </a></td>
 <td> Διεθνή - Τσάμπιονς Λιγκ"
95,2217,2021-11-03 17:35:05.777000,org.springframework.transaction.TransactionSystemException: Could not commit JPA transaction; nested exception is javax.persistence.RollbackException: Error while committing the transaction,,"<tr>
 <td> <span class=""flag flag-icon WORL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/ntomzale-rozenmporgk-10-8-21-21-00-stoichima/""> ΝΤΟΜΖΑΛΕ - ΡΟΖΕΝΜΠΟΡΓΚ </a></td>
 <td> Διεθνή - Κόνφερενς Λιγκ</td>
 <"
96,2219,2021-11-03 17:35:05.790000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,"<tr>
 <td> <span class=""flag flag-icon ENG""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/goyolsol-ntonkaster-10-8-21-21-45-stoichima/""> ΓΟΥΟΛΣΟΛ - ΝΤΟΝΚΑΣΤΕΡ </a></td>
 <td> Αγγλία - Λιγκ Καπ</td>
 <td> 02:06"
97,2220,2021-11-03 17:35:05.795000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,"<tr>
 <td> <span class=""flag flag-icon ENG""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/srioysmperi-linkoln-10-8-21-21-45-stoichima/""> ΣΡΙΟΥΣΜΠΕΡΙ - ΛΙΝΚΟΛΝ </a></td>
 <td> Αγγλία - Λιγκ Καπ</td>
 <td> 01:30"
